unique.id,country,location,site,observer,SamplingDate,year,month,day,lat,long,X,Y,depth_m,temp_C,management,habitat,no_quadrats,perc_hardcoral,perc_softcoral,perc_macroalgae,no_genera,no_colonies,no_bleached.cols,perc_bleached,simp.diversity,site.suscept2016,reefbase,bleach_intensity,DHWCummSUM1,average.dhw.90days,max.dhw.90days,dip.Statistic.sst,bimodality.coefficient,bimodality.ratio,n.h.spell.events_90Days,avg.high.spell.duration.90days,max.high.spell.duration.90days,avg.high.spell.rise.90days,avg.spell.peak,sd.spell.peak,avg.low.spell.duration.90dys,max.low.spell.duration.90dys,dhd_mmmplus1,CA1,Acropora.bi,Porites.massive.bi,Montipora.bi,Porites.branching.bi,Pocillopora.bi,Favites.bi,Galaxea.bi,Fungia.bi,Goniastrea.bi,Favia.bi,Pavona.bi,Echinopora.bi,Synarea.bi,Platygyra.bi,Seriatopora.bi,Diploastrea.bi,Millepora.bi,Isopora.bi,Heliopora.bi,Cyphastrea.bi,Hydnophora.bi,Montastrea.bi,Stylophora.bi,Astreopora.bi,Lobophyllia.bi,Leptastrea.bi,Coscinaraea.bi,Goniopora.bi,Leptoseris.bi,Pachyseris.bi,region,grp6.check,year2,DHWDate,date.difference
237,Indonesia,Lombok,Gili Sulat Tourist,Austin Humphries,2007-01-16,2016,7,1,-8.3158167,116.7052333,116.7052333,-8.3158167,3,NA,no-take,flat,10,75,0,1,18,129,102,79.07,0.79,30.42138692,3,48.72646733,558.2199875,6.134285577,8.419999812,0.027472527,0.605397666,0,4,4.25,7,0.175454543,30.13416599,0.453018049,5,7,0,1.13961851,48.63221884,0,0,16.32653061,0,57.14285714,38.0952381,61.60714286,0,71.42857143,0,64.28571429,0,57.14285714,30.35714286,0,0,0,0,0,59.52380952,0,42.85714286,0,0,0,0,38.0952381,57.14285714,0,Indonesia,2,8.419999812,2006-11-16,20
238,Indonesia,Lombok,Gili Lawang Gear,Austin Humphries,2007-01-16,2016,7,1,-8.2972222,116.6879861,116.6879861,-8.2972222,3,NA,restricted,flat,10,76.5,0,0,15,199,98,49.25,0.77,27.78875032,2,27.63819095,228.9999949,2.51648346,3.739999916,0.028317835,0.629885939,2.590412512,4,3.5,8,0.150999998,30.18136296,0.476538055,5,7,0,0.746426715,22.90640394,0,0,20.52313883,61.2244898,48.97959184,57.14285714,15.30612245,71.42857143,0,0,0,0,28.57142857,0,0,0,68.57142857,0,0,0,0,0,0,67.85714286,0,0,0,0,0,Indonesia,4,3.739999916,2006-12-16,19
239,Indonesia,Lombok,Gili Lawang Open,Austin Humphries,2007-02-16,2016,7,2,-8.293725,116.7074083,116.7074083,-8.293725,4,NA,open,flat,10,49,1.5,2,11,77,10,12.99,0.83,25.88527401,2,6.864564007,364.5399918,4.005933976,5.579999875,0.023351648,0.627088461,2.503551097,4,4,9,0.155454545,30.09879933,0.50091016,5,7,0,-0.829298035,0,1.863354037,0,0,7.142857143,0,71.42857143,0,0,10,0,0,0,6.12244898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Indonesia,5,5.579999875,2006-11-16,21
240,Indonesia,Spermonde,Pulau Bontosua,Austin Humphries,7/17/16,2016,7,17,-4.9211833,119.3170861,119.3170861,-4.9211833,3,NA,no-take,flat,10,77.5,0,0,16,150,8,5.33,0.86,28.68284775,1,3.428571429,0,0,0,0.027472527,0.552687069,0,3,5.666666667,9,0.201111106,30.28119932,0.389704152,2.2,4,0,0.306412175,5.714285714,12.24489796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Indonesia,3,0,NA,NA
241,Indonesia,Spermonde,Pulau Badi,Austin Humphries,7/18/16,2016,7,18,-4.9720167,119.284125,119.284125,-4.9720167,5,NA,open,crest,10,69.5,0,0,12,220,27,12.27,0.7,29.65139291,1,7.142857143,0,0,0,0.02451395,0.542014549,0,4,3.25,8,0.14428571,30.14115317,0.441201322,2,4,0,1.31872806,9.136212625,0,0,0,0,0,0,7.326007326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Indonesia,2,0,NA,NA
242,Indonesia,Lombok,Gili Gede Barat,WCS Indonesia,4/24/16,2016,4,24,-8.72875,115.9166667,115.9166667,-8.72875,4,NA,restricted,crest,28,63.29,6.21,0.32,14,898,437,48.66,0.74,30.4264171,2,16.67196946,366.6999918,4.029670239,9.809999781,0.044115304,0.609559679,1.999927909,4,4.25,8,0.221818174,29.87708266,0.50508267,2.75,6,0,1.03229804,26.05924259,1.020408163,2.912621359,4.475043029,42.85714286,57.14285714,57.14285714,57.14285714,14.28571429,42.85714286,0,0,0,0,2.804557406,0,14.28571429,0,0,0,0,0,33.92857143,0,0,0,0,0,0,0,Indonesia,2,9.809999781,4/24/16,0
243,Indonesia,Lombok,Gili Layar,WCS Indonesia,4/23/16,2016,4,23,-8.725472222,115.9105278,115.9105278,-8.725472222,4,NA,no-take,crest,26,76.92,4.27,0.73,18,564,518,91.84,0.47,31.37799141,3,40.50151976,358.039992,3.934505406,9.629999785,0.044731739,0.612215824,1.895501432,4,4,8,0.221818174,29.83719933,0.533147248,3,6,0,1.215620691,43.56087262,23.37662338,0,32.8042328,42.85714286,52.38095238,0,46.63865546,71.42857143,71.42857143,0,71.42857143,0,0,18.14671815,14.28571429,42.85714286,0,0,0,14.28571429,0,0,0,0,0,0,10.20408163,0,0,Indonesia,1,9.629999785,4/23/16,0
244,Indonesia,Lombok,Gili Nanggu Barat Laut,WCS Indonesia,4/24/16,2016,4,24,-8.716916667,116.0055556,116.0055556,-8.716916667,4,NA,no-take,crest,25,55,0,0.04,24,1261,854,67.72,0.8,31.77895303,2,21.12835618,506.1099887,5.561648228,11.81999974,0.042582418,0.600518887,1.995574681,4,3.5,7,0.251111103,29.825416,0.547523894,2.5,5,1.05502624,0.669212821,17.2435494,13.41463415,39.64285714,11.30952381,27.63975155,26.74772036,0,0,10,20.47619048,11.42857143,9.523809524,0,0,14.58087367,0,0,71.42857143,14.28571429,22.85714286,14.28571429,14.28571429,5.714285714,0,4.761904762,0,0,67.03296703,0,0,Indonesia,2,11.81999974,4/24/16,0
245,Indonesia,Lombok,Gili Rengit,WCS Indonesia,4/23/16,2016,4,23,-8.711472222,115.9141389,115.9141389,-8.711472222,4,NA,no-take,crest,27,62.59,0.52,0.33,17,1201,1020,84.93,0.71,32.86092183,3,36.6718211,358.039992,3.934505406,9.629999785,0.044731739,0.612215824,1.895501432,4,4,8,0.221818174,29.83719933,0.533147248,3,6,0,0.627740943,33.14732143,50,10.28833552,4.761904762,45.62211982,34.64285714,0,0,0,42.85714286,57.14285714,40,0,0,11.9047619,0,15.87301587,60.2292769,71.42857143,0,42.85714286,0,55.71428571,0,0,0,0,0,0,0,Indonesia,1,9.629999785,4/23/16,0
246,Indonesia,Lombok,Gili Sudak Barat Laut,WCS Indonesia,4/23/16,2016,4,23,-8.720611111,116.021,116.021,-8.720611111,4,NA,restricted,crest,20,41.5,0,0,21,724,543,75,0.83,30.34467139,2,25.49329124,496.3499889,5.454395483,11.61999974,0.046016484,0.602201191,1.878455526,4,3.25,6,0.251111103,29.78759933,0.568369586,2,3,1.05502624,0.372586953,15.57853911,17.48571429,35.8662614,16.94915254,31.25,46.84385382,0,71.42857143,28.57142857,22.44897959,14.28571429,20,0,23.80952381,39.57845433,0,0,71.42857143,0,57.14285714,52.38095238,19.04761905,14.28571429,0,71.42857143,0,0,0,0,0,Indonesia,2,11.61999974,4/23/16,0
247,Japan,Okinawa,Bise,Andrew Baird,2009-06-16,2016,9,6,26.711927,127.880479,127.880479,26.711927,1,15,open,flat,20,30,NA,NA,12,121,105,86.78,0.74,33.11281298,3,43.32939787,328.3099926,3.607802117,10.06999977,0.028846154,0.703126362,5.210540457,2,9.5,14,0.183999994,29.37315724,1.203402799,10,10,0,0.314832815,26,62.85714286,28.57142857,0,69.64285714,0,0,0,36.36363636,60,0,0,0,20,0,0,0,71.42857143,0,0,57.14285714,60,0,0,0,0,0,0,0,0,Japan,2,10.06999977,2009-06-16,0
248,Japan,Okinawa,Sesoko Channel,Andrew Baird,2009-05-16,2016,9,5,26.628729,127.861213,127.861213,26.628729,1,14,open,flat,20,73,NA,NA,9,114,103,90.35,0.68,29.37867869,3,60.52631579,485.9099891,5.33967021,14.60999967,0.031963887,0.727713624,4.442380282,2,7,9,0.216249995,29.08318117,1.39089001,10,10,11.22130456,0.656769637,70.94430993,0,43.53741497,0,0,67.85714286,0,0,0,48.57142857,0,0,0,61.53846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Japan,1,14.60999967,2009-05-16,0
249,Japan,Okinawa,Sesoko Point,Andrew Baird,2009-05-16,2016,9,5,26.62734,127.859476,127.859476,26.62734,1,17,open,flat,20,50,NA,NA,15,183,130,71.04,0.86,27.2108173,3,40.35909446,485.9099891,5.33967021,14.60999967,0.031963887,0.727713624,4.442380282,2,7,9,0.216249995,29.08318117,1.39089001,10,10,11.22130456,-0.181948632,51.60349854,14.76190476,42.85714286,0,0,67.85714286,71.42857143,0,69.3877551,35.71428571,0,0,0,43.80952381,0,0,71.42857143,0,0,23.80952381,0,0,0,0,25,5.194805195,0,0,0,0,Japan,3,14.60999967,2009-05-16,0
250,Japan,Okinawa,Sesoko Station,Andrew Baird,2009-04-16,2016,9,4,26.635598,127.865439,127.865439,26.635598,1,17,open,flat,20,35,NA,NA,16,143,94,65.73,0.89,26.09139234,3,39.26073926,471.2999895,5.179120763,14.43999968,0.03581688,0.739872471,3.953361331,2,7,9,0.216249995,29.0895448,1.377324764,10,10,10.1801741,-0.629404895,71.42857143,18.0952381,42.85714286,0,71.42857143,67.85714286,71.42857143,0,69.3877551,35.71428571,0,0,0,31.74603175,0,0,71.42857143,0,0,23.80952381,0,0,0,0,25,5.194805195,0,0,0,0,Japan,3,14.43999968,2009-04-16,0
251,Australia,Kimberleys,KraitBay-D4,Andy Halford,5/21/16,2016,5,21,-14.247217,125.600317,125.600317,-14.247217,5.5,NA,open,crest,11,NA,NA,NA,10,62,7,11.29,0.75,29.85975553,1,5.299539171,13.94999968,0.1532967,0.299999993,0.033133531,0.591338237,4.550939641,3,4.333333333,10,0.177499996,31.03043409,0.491458655,10,10,0,0.826248183,2.551020408,14.28571429,0,0,0,0,0,0,0,0,0,9.523809524,0,0,52.38095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Western Australia,1,0.299999993,5/21/16,0
252,Australia,Kimberleys,KraitBayNE pt-D4,Andy Halford,5/21/16,2016,5,21,-14.236944,125.599335,125.599335,-14.236944,5,NA,open,crest,17,NA,NA,NA,13,198,130,65.66,0.72,32.74897463,3,34.84848485,24.02999946,0.264065928,0.43999999,0.034951159,0.568492647,5.024701255,3,4.333333333,10,0.182499996,30.97624931,0.441034471,10,10,0,1.082616608,13.69047619,0,7.692307692,0,36.50793651,0,0,0,25,0,0,0,0,0,64.18511066,0,0,0,0,0,0,0,0,0,71.42857143,0,0,0,0,57.14285714,Western Australia,2,0.43999999,5/21/16,0
253,Australia,Kimberleys,Casini,Andy Halford,5/22/16,2016,5,22,-13.9287,125.636267,125.636267,-13.9287,5.5,NA,open,crest,4,NA,NA,NA,7,27,7,25.93,0.65,29.365538,2,11.11111111,0,0,0,0.026785714,0.529867343,0,3,5,12,0.167999994,30.83478192,0.407016514,10,10,0,0.920316394,6.666666667,0,0,0,0,0,0,0,14.28571429,0,0,0,0,57.14285714,64.28571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Western Australia,1,0,NA,NA
254,Australia,Kimberleys,LongReefSthEdge,Andy Halford,5/22/16,2016,5,22,-14.036089,125.800186,125.800186,-14.036089,5.5,NA,open,crest,4,NA,NA,NA,9,15,4,26.67,0.83,25.71687218,2,10.47619048,0,0,0,0.029670329,0.651344361,4.899105514,4,3.75,9,0.227499992,30.94041598,0.43370475,10,10,0,-0.781922598,28.57142857,5.714285714,0,0,0,35.71428571,0,0,0,0,0,0,0,0,28.57142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Western Australia,5,0,NA,NA
255,Australia,Kimberleys,Rocky Island,Andy Halford,5/25/16,2016,5,25,-13.938467,126.433,126.433,-13.938467,5.5,NA,open,crest,3,NA,NA,NA,7,14,6,42.86,0.79,26.64778663,2,26.53061224,0,0,0,0.031951242,0.718428881,3.710186468,4,3.5,6,0.282499996,30.88304279,0.670023288,5,9,0,-0.109247891,0,71.42857143,0,0,0,0,0,0,57.14285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.42857143,0,0,0,0,0,Western Australia,5,0,NA,NA
